NSW1,05-07-18 0:00,8483.51,60.76,TRADE
NSW1,05-07-18 0:30,8225.02,53.63,TRADE
NSW1,05-07-18 1:00,8049.76,54.05,TRADE
NSW1,05-07-18 1:30,7824.8,55.47,TRADE
NSW1,05-07-18 2:00,7622.18,54.05,TRADE
NSW1,05-07-18 2:30,7264.87,54.5,TRADE
NSW1,05-07-18 3:00,7009.05,55.12,TRADE
NSW1,05-07-18 3:30,6819.5,41.14,TRADE
NSW1,05-07-18 4:00,6732.23,53.69,TRADE
NSW1,05-07-18 4:30,6796.66,51.72,TRADE
NSW1,05-07-18 5:00,6909.97,54.84,TRADE
NSW1,05-07-18 5:30,7243.6,46.38,TRADE
NSW1,05-07-18 6:00,7674.72,53.99,TRADE
NSW1,05-07-18 6:30,8455.84,56.08,TRADE
NSW1,05-07-18 7:00,9189.9,65.62,TRADE
NSW1,05-07-18 7:30,9668.53,76.78,TRADE
NSW1,05-07-18 8:00,9881.44,87.02,TRADE
NSW1,05-07-18 8:30,9701.8,74.04,TRADE
NSW1,05-07-18 9:00,9369.02,63.18,TRADE
NSW1,05-07-18 9:30,9191.13,67.34,TRADE
NSW1,05-07-18 10:00,8878.5,54.76,TRADE
NSW1,05-07-18 10:30,8628.16,51.96,TRADE
NSW1,05-07-18 11:00,8434.68,60.03,TRADE
NSW1,05-07-18 11:30,8304.43,55.71,TRADE
NSW1,05-07-18 12:00,8080.8,44.74,TRADE
NSW1,05-07-18 12:30,7977.95,43.45,TRADE
NSW1,05-07-18 13:00,7947.57,54.95,TRADE
NSW1,05-07-18 13:30,7878.1,58.67,TRADE
NSW1,05-07-18 14:00,7874.06,50.53,TRADE
NSW1,05-07-18 14:30,7876.86,50.99,TRADE
NSW1,05-07-18 15:00,7884.85,55.52,TRADE
NSW1,05-07-18 15:30,8029.22,59.63,TRADE
NSW1,05-07-18 16:00,8169.71,57.91,TRADE
NSW1,05-07-18 16:30,8397.73,61.61,TRADE
NSW1,05-07-18 17:00,8719.3,62.76,TRADE
NSW1,05-07-18 17:30,9280.95,74.82,TRADE
NSW1,05-07-18 18:00,9786.85,89.43,TRADE
NSW1,05-07-18 18:30,9798.33,86.55,TRADE
NSW1,05-07-18 19:00,9742.89,75.52,TRADE
NSW1,05-07-18 19:30,9521.46,73.01,TRADE
NSW1,05-07-18 20:00,9422.09,68.21,TRADE
NSW1,05-07-18 20:30,9225.61,70.01,TRADE
NSW1,05-07-18 21:00,9064.37,63.94,TRADE
NSW1,05-07-18 21:30,8857.19,62.17,TRADE
NSW1,05-07-18 22:00,8575.0,50.78,TRADE
NSW1,05-07-18 22:30,8533.23,56.27,TRADE
NSW1,05-07-18 23:00,8299.09,53.74,TRADE
NSW1,05-07-18 23:30,8248.26,55.28,TRADE
NSW1,12-07-18 0:00,9001.33,81.0,TRADE
NSW1,12-07-18 0:30,8755.66,69.32,TRADE
NSW1,12-07-18 1:00,8500.01,62.73,TRADE
NSW1,12-07-18 1:30,8290.56,61.94,TRADE
NSW1,12-07-18 2:00,8080.73,62.72,TRADE
NSW1,12-07-18 2:30,7743.0,62.64,TRADE
NSW1,12-07-18 3:00,7508.28,61.25,TRADE
NSW1,12-07-18 3:30,7329.93,59.5,TRADE
NSW1,12-07-18 4:00,7300.89,60.28,TRADE
NSW1,12-07-18 4:30,7330.72,55.27,TRADE
NSW1,12-07-18 5:00,7496.23,55.33,TRADE
NSW1,12-07-18 5:30,7863.88,59.11,TRADE
NSW1,12-07-18 6:00,8310.25,64.06,TRADE
NSW1,12-07-18 6:30,9019.55,84.2,TRADE
NSW1,12-07-18 7:00,9598.59,158.38,TRADE
NSW1,12-07-18 7:30,10039.4,95.46,TRADE
NSW1,12-07-18 8:00,10385.39,137.44,TRADE
NSW1,12-07-18 8:30,10481.58,299.6,TRADE
NSW1,12-07-18 9:00,10378.65,134.13,TRADE
NSW1,12-07-18 9:30,10118.72,90.43,TRADE
NSW1,12-07-18 10:00,9855.51,85.27,TRADE
NSW1,12-07-18 10:30,9548.76,77.19,TRADE
NSW1,12-07-18 11:00,9245.63,75.31,TRADE
NSW1,12-07-18 11:30,8949.94,57.28,TRADE
NSW1,12-07-18 12:00,8751.64,58.07,TRADE
NSW1,12-07-18 12:30,8645.52,53.33,TRADE
NSW1,12-07-18 13:00,8520.64,53.44,TRADE
NSW1,12-07-18 13:30,8386.41,55.24,TRADE
NSW1,12-07-18 14:00,8304.77,54.36,TRADE
NSW1,12-07-18 14:30,8352.23,54.49,TRADE
NSW1,12-07-18 15:00,8498.43,62.68,TRADE
NSW1,12-07-18 15:30,8626.65,67.32,TRADE
NSW1,12-07-18 16:00,8830.94,70.85,TRADE
NSW1,12-07-18 16:30,9147.66,70.66,TRADE
NSW1,12-07-18 17:00,9674.96,91.87,TRADE
NSW1,12-07-18 17:30,10322.3,126.69,TRADE
NSW1,12-07-18 18:00,10959.82,207.69,TRADE
NSW1,12-07-18 18:30,11076.08,111.97,TRADE
NSW1,12-07-18 19:00,11162.12,105.17,TRADE
NSW1,12-07-18 19:30,10952.01,94.22,TRADE
NSW1,12-07-18 20:00,10819.83,205.95,TRADE
NSW1,12-07-18 20:30,10682.75,144.6,TRADE
NSW1,12-07-18 21:00,10512.45,113.34,TRADE
NSW1,12-07-18 21:30,10300.77,122.82,TRADE
NSW1,12-07-18 22:00,9963.82,90.48,TRADE
NSW1,12-07-18 22:30,9758.13,134.29,TRADE
NSW1,12-07-18 23:00,9455.35,106.98,TRADE
NSW1,12-07-18 23:30,9249.18,94.75,TRADE
NSW1,19-07-18 0:00,8658.46,66.25,TRADE
NSW1,19-07-18 0:30,8433.03,56.73,TRADE
NSW1,19-07-18 1:00,8217.74,54.31,TRADE
NSW1,19-07-18 1:30,7994.45,54.75,TRADE
NSW1,19-07-18 2:00,7798.18,60.41,TRADE
NSW1,19-07-18 2:30,7443.62,53.11,TRADE
NSW1,19-07-18 3:00,7253.6,51.01,TRADE
NSW1,19-07-18 3:30,7020.79,50.41,TRADE
NSW1,19-07-18 4:00,6958.22,52.53,TRADE
NSW1,19-07-18 4:30,7039.86,52.48,TRADE
NSW1,19-07-18 5:00,7141.19,55.56,TRADE
